"REF_DATE","GEO","DGUID","Gender","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018","Saskatchewan","2016A000247","Women+","85 to 89 years","Persons","249","units","0","v469469","9.3.89","9792","","","","0"
"2019","Saskatchewan","2016A000247","Women+","85 to 89 years","Persons","249","units","0","v469469","9.3.89","9910","","","","0"
"2020","Saskatchewan","2016A000247","Women+","85 to 89 years","Persons","249","units","0","v469469","9.3.89","9707","","","","0"
"2021","Saskatchewan","2016A000247","Women+","85 to 89 years","Persons","249","units","0","v469469","9.3.89","9682","","","","0"
"2022","Saskatchewan","2016A000247","Women+","85 to 89 years","Persons","249","units","0","v469469","9.3.89","9509","","","","0"
"2023","Saskatchewan","2016A000247","Women+","85 to 89 years","Persons","249","units","0","v469469","9.3.89","9492","","","","0"
"1991","Saskatchewan","2016A000247","Women+","90 to 94 years","Persons","249","units","0","v31226862","9.3.126","","..","","","0"
"1992","Saskatchewan","2016A000247","Women+","90 to 94 years","Persons","249","units","0","v31226862","9.3.126","","..","","","0"
"1993","Saskatchewan","2016A000247","Women+","90 to 94 years","Persons","249","units","0","v31226862","9.3.126","","..","","","0"
"1994","Saskatchewan","2016A000247","Women+","90 to 94 years","Persons","249","units","0","v31226862","9.3.126","","..","","","0"
"1995","Saskatchewan","2016A000247","Women+","90 to 94 years","Persons","249","units","0","v31226862","9.3.126","","..","","","0"
"1996","Saskatchewan","2016A000247","Women+","90 to 94 years","Persons","249","units","0","v31226862","9.3.126","","..","","","0"
"1997","Saskatchewan","2016A000247","Women+","90 to 94 years","Persons","249","units","0","v31226862","9.3.126","","..","","","0"
"1998","Saskatchewan","2016A000247","Women+","90 to 94 years","Persons","249","units","0","v31226862","9.3.126","","..","","","0"
"1999","Saskatchewan","2016A000247","Women+","90 to 94 years","Persons","249","units","0","v31226862","9.3.126","","..","","","0"
"2000","Saskatchewan","2016A000247","Women+","90 to 94 years","Persons","249","units","0","v31226862","9.3.126","3752","","","","0"
"2001","Saskatchewan","2016A000247","Women+","90 to 94 years","Persons","249","units","0","v31226862","9.3.126","3890","","","","0"
"2002","Saskatchewan","2016A000247","Women+","90 to 94 years","Persons","249","units","0","v31226862","9.3.126","4090","","","","0"
"2003","Saskatchewan","2016A000247","Women+","90 to 94 years","Persons","249","units","0","v31226862","9.3.126","4288","","","","0"
"2004","Saskatchewan","2016A000247","Women+","90 to 94 years","Persons","249","units","0","v31226862","9.3.126","4506","","","","0"
"2005","Saskatchewan","2016A000247","Women+","90 to 94 years","Persons","249","units","0","v31226862","9.3.126","4703","","","","0"
"2006","Saskatchewan","2016A000247","Women+","90 to 94 years","Persons","249","units","0","v31226862","9.3.126","4824","","","","0"
"2007","Saskatchewan","2016A000247","Women+","90 to 94 years","Persons","249","units","0","v31226862","9.3.126","4882","","","","0"
"2008","Saskatchewan","2016A000247","Women+","90 to 94 years","Persons","249","units","0","v31226862","9.3.126","4999","","","","0"
"2009","Saskatchewan","2016A000247","Women+","90 to 94 years","Persons","249","units","0","v31226862","9.3.126","5033","","","","0"
"2010","Saskatchewan","2016A000247","Women+","90 to 94 years","Persons","249","units","0","v31226862","9.3.126","5339","","","","0"
"2011","Saskatchewan","2016A000247","Women+","90 to 94 years","Persons","249","units","0","v31226862","9.3.126","5275","","","","0"
"2012","Saskatchewan","2016A000247","Women+","90 to 94 years","Persons","249","units","0","v31226862","9.3.126","5356","","","","0"
"2013","Saskatchewan","2016A000247","Women+","90 to 94 years","Persons","249","units","0","v31226862","9.3.126","5374","","","","0"
"2014","Saskatchewan","2016A000247","Women+","90 to 94 years","Persons","249","units","0","v31226862","9.3.126","5443","","","","0"
"2015","Saskatchewan","2016A000247","Women+","90 to 94 years","Persons","249","units","0","v31226862","9.3.126","5516","","","","0"
"2016","Saskatchewan","2016A000247","Women+","90 to 94 years","Persons","249","units","0","v31226862","9.3.126","5537","","","","0"
"2017","Saskatchewan","2016A000247","Women+","90 to 94 years","Persons","249","units","0","v31226862","9.3.126","5491","","","","0"
"2018","Saskatchewan","2016A000247","Women+","90 to 94 years","Persons","249","units","0","v31226862","9.3.126","5530","","","","0"
"2019","Saskatchewan","2016A000247","Women+","90 to 94 years","Persons","249","units","0","v31226862","9.3.126","5490","","","","0"
"2020","Saskatchewan","2016A000247","Women+","90 to 94 years","Persons","249","units","0","v31226862","9.3.126","5636","","","","0"
"2021","Saskatchewan","2016A000247","Women+","90 to 94 years","Persons","249","units","0","v31226862","9.3.126","5640","","","","0"
"2022","Saskatchewan","2016A000247","Women+","90 to 94 years","Persons","249","units","0","v31226862","9.3.126","5633","","","","0"
"2023","Saskatchewan","2016A000247","Women+","90 to 94 years","Persons","249","units","0","v31226862","9.3.126","5583","","","","0"
"1991","Saskatchewan","2016A000247","Women+","95 to 99 years","Persons","249","units","0","v31226868","9.3.132","","..","","","0"
"1992","Saskatchewan","2016A000247","Women+","95 to 99 years","Persons","249","units","0","v31226868","9.3.132","","..","","","0"
"1993","Saskatchewan","2016A000247","Women+","95 to 99 years","Persons","249","units","0","v31226868","9.3.132","","..","","","0"
"1994","Saskatchewan","2016A000247","Women+","95 to 99 years","Persons","249","units","0","v31226868","9.3.132","","..","","","0"
"1995","Saskatchewan","2016A000247","Women+","95 to 99 years","Persons","249","units","0","v31226868","9.3.132","","..","","","0"
"1996","Saskatchewan","2016A000247","Women+","95 to 99 years","Persons","249","units","0","v31226868","9.3.132","","..","","","0"
"1997","Saskatchewan","2016A000247","Women+","95 to 99 years","Persons","249","units","0","v31226868","9.3.132","","..","","","0"
"1998","Saskatchewan","2016A000247","Women+","95 to 99 years","Persons","249","units","0","v31226868","9.3.132","","..","","","0"
"1999","Saskatchewan","2016A000247","Women+","95 to 99 years","Persons","249","units","0","v31226868","9.3.132","","..","","","0"
"2000","Saskatchewan","2016A000247","Women+","95 to 99 years","Persons","249","units","0","v31226868","9.3.132","921","","","","0"
"2001","Saskatchewan","2016A000247","Women+","95 to 99 years","Persons","249","units","0","v31226868","9.3.132","953","","","","0"
"2002","Saskatchewan","2016A000247","Women+","95 to 99 years","Persons","249","units","0","v31226868","9.3.132","996","","","","0"
"2003","Saskatchewan","2016A000247","Women+","95 to 99 years","Persons","249","units","0","v31226868","9.3.132","1058","","","","0"
"2004","Saskatchewan","2016A000247","Women+","95 to 99 years","Persons","249","units","0","v31226868","9.3.132","1086","","","","0"
"2005","Saskatchewan","2016A000247","Women+","95 to 99 years","Persons","249","units","0","v31226868","9.3.132","1203","","","","0"
"2006","Saskatchewan","2016A000247","Women+","95 to 99 years","Persons","249","units","0","v31226868","9.3.132","1331","","","","0"
"2007","Saskatchewan","2016A000247","Women+","95 to 99 years","Persons","249","units","0","v31226868","9.3.132","1422","","","","0"
"2008","Saskatchewan","2016A000247","Women+","95 to 99 years","Persons","249","units","0","v31226868","9.3.132","1498","","","","0"
"2009","Saskatchewan","2016A000247","Women+","95 to 99 years","Persons","249","units","0","v31226868","9.3.132","1544","","","","0"
"2010","Saskatchewan","2016A000247","Women+","95 to 99 years","Persons","249","units","0","v31226868","9.3.132","1624","","","","0"
"2011","Saskatchewan","2016A000247","Women+","95 to 99 years","Persons","249","units","0","v31226868","9.3.132","1715","","","","0"
"2012","Saskatchewan","2016A000247","Women+","95 to 99 years","Persons","249","units","0","v31226868","9.3.132","1783","","","","0"
"2013","Saskatchewan","2016A000247","Women+","95 to 99 years","Persons","249","units","0","v31226868","9.3.132","1806","","","","0"
"2014","Saskatchewan","2016A000247","Women+","95 to 99 years","Persons","249","units","0","v31226868","9.3.132","1772","","","","0"
"2015","Saskatchewan","2016A000247","Women+","95 to 99 years","Persons","249","units","0","v31226868","9.3.132","1857","","","","0"
"2016","Saskatchewan","2016A000247","Women+","95 to 99 years","Persons","249","units","0","v31226868","9.3.132","1895","","","","0"
"2017","Saskatchewan","2016A000247","Women+","95 to 99 years","Persons","249","units","0","v31226868","9.3.132","1963","","","","0"
"2018","Saskatchewan","2016A000247","Women+","95 to 99 years","Persons","249","units","0","v31226868","9.3.132","1990","","","","0"
"2019","Saskatchewan","2016A000247","Women+","95 to 99 years","Persons","249","units","0","v31226868","9.3.132","2029","","","","0"
"2020","Saskatchewan","2016A000247","Women+","95 to 99 years","Persons","249","units","0","v31226868","9.3.132","2004","","","","0"
"2021","Saskatchewan","2016A000247","Women+","95 to 99 years","Persons","249","units","0","v31226868","9.3.132","1980","","","","0"
"2022","Saskatchewan","2016A000247","Women+","95 to 99 years","Persons","249","units","0","v31226868","9.3.132","1957","","","","0"
"2023","Saskatchewan","2016A000247","Women+","95 to 99 years","Persons","249","units","0","v31226868","9.3.132","1942","","","","0"
"1991","Saskatchewan","2016A000247","Women+","100 years and older","Persons","249","units","0","v31226874","9.3.138","","..","","","0"
"1992","Saskatchewan","2016A000247","Women+","100 years and older","Persons","249","units","0","v31226874","9.3.138","","..","","","0"
"1993","Saskatchewan","2016A000247","Women+","100 years and older","Persons","249","units","0","v31226874","9.3.138","","..","","","0"
"1994","Saskatchewan","2016A000247","Women+","100 years and older","Persons","249","units","0","v31226874","9.3.138","","..","","","0"
"1995","Saskatchewan","2016A000247","Women+","100 years and older","Persons","249","units","0","v31226874","9.3.138","","..","","","0"
"1996","Saskatchewan","2016A000247","Women+","100 years and older","Persons","249","units","0","v31226874","9.3.138","","..","","","0"
"1997","Saskatchewan","2016A000247","Women+","100 years and older","Persons","249","units","0","v31226874","9.3.138","","..","","","0"
"1998","Saskatchewan","2016A000247","Women+","100 years and older","Persons","249","units","0","v31226874","9.3.138","","..","","","0"
"1999","Saskatchewan","2016A000247","Women+","100 years and older","Persons","249","units","0","v31226874","9.3.138","","..","","","0"
"2000","Saskatchewan","2016A000247","Women+","100 years and older","Persons","249","units","0","v31226874","9.3.138","121","","","","0"
"2001","Saskatchewan","2016A000247","Women+","100 years and older","Persons","249","units","0","v31226874","9.3.138","122","","","","0"
"2002","Saskatchewan","2016A000247","Women+","100 years and older","Persons","249","units","0","v31226874","9.3.138","130","","","","0"
"2003","Saskatchewan","2016A000247","Women+","100 years and older","Persons","249","units","0","v31226874","9.3.138","134","","","","0"
"2004","Saskatchewan","2016A000247","Women+","100 years and older","Persons","249","units","0","v31226874","9.3.138","134","","","","0"
"2005","Saskatchewan","2016A000247","Women+","100 years and older","Persons","249","units","0","v31226874","9.3.138","159","","","","0"
"2006","Saskatchewan","2016A000247","Women+","100 years and older","Persons","249","units","0","v31226874","9.3.138","182","","","","0"
"2007","Saskatchewan","2016A000247","Women+","100 years and older","Persons","249","units","0","v31226874","9.3.138","185","","","","0"
"2008","Saskatchewan","2016A000247","Women+","100 years and older","Persons","249","units","0","v31226874","9.3.138","194","","","","0"
"2009","Saskatchewan","2016A000247","Women+","100 years and older","Persons","249","units","0","v31226874","9.3.138","229","","","","0"
"2010","Saskatchewan","2016A000247","Women+","100 years and older","Persons","249","units","0","v31226874","9.3.138","272","","","","0"
"2011","Saskatchewan","2016A000247","Women+","100 years and older","Persons","249","units","0","v31226874","9.3.138","262","","","","0"
"2012","Saskatchewan","2016A000247","Women+","100 years and older","Persons","249","units","0","v31226874","9.3.138","276","","","","0"
"2013","Saskatchewan","2016A000247","Women+","100 years and older","Persons","249","units","0","v31226874","9.3.138","299","","","","0"
"2014","Saskatchewan","2016A000247","Women+","100 years and older","Persons","249","units","0","v31226874","9.3.138","328","","","","0"
"2015","Saskatchewan","2016A000247","Women+","100 years and older","Persons","249","units","0","v31226874","9.3.138","352","","","","0"
"2016","Saskatchewan","2016A000247","Women+","100 years and older","Persons","249","units","0","v31226874","9.3.138","349","","","","0"
"2017","Saskatchewan","2016A000247","Women+","100 years and older","Persons","249","units","0","v31226874","9.3.138","360","","","","0"
"2018","Saskatchewan","2016A000247","Women+","100 years and older","Persons","249","units","0","v31226874","9.3.138","371","","","","0"
"2019","Saskatchewan","2016A000247","Women+","100 years and older","Persons","249","units","0","v31226874","9.3.138","375","","","","0"
"2020","Saskatchewan","2016A000247","Women+","100 years and older","Persons","249","units","0","v31226874","9.3.138","429","","","","0"
"2021","Saskatchewan","2016A000247","Women+","100 years and older","Persons","249","units","0","v31226874","9.3.138","422","","","","0"
"2022","Saskatchewan","2016A000247","Women+","100 years and older","Persons","249","units","0","v31226874","9.3.138","379","","","","0"
"2023","Saskatchewan","2016A000247","Women+","100 years and older","Persons","249","units","0","v31226874","9.3.138","368","","","","0"
"1971","Saskatchewan","2016A000247","Women+","Average age","Years","308","units","0","v1200123466","9.3.139","32.1","","","","1"
"1972","Saskatchewan","2016A000247","Women+","Average age","Years","308","units","0","v1200123466","9.3.139","32.5","","","","1"
"1973","Saskatchewan","2016A000247","Women+","Average age","Years","308","units","0","v1200123466","9.3.139","32.8","","","","1"
"1974","Saskatchewan","2016A000247","Women+","Average age","Years","308","units","0","v1200123466","9.3.139","33.0","","","","1"
"1975","Saskatchewan","2016A000247","Women+","Average age","Years","308","units","0","v1200123466","9.3.139","33.2","","","","1"
